"LibraryName", "LibraryPath", "LibraryPathGeneric", "ExecutableName", "ExecutablePath", "ExecutablePathGeneric", "Type"
"iscsiexe.dll","C:\Windows\System32\iscsiexe.dll","%SYSTEM32%\iscsiexe.dll","iscsicpl.exe","C:\Windows\System32\iscsicpl.exe","%SYSTEM32%\iscsicpl.exe","Search Order"
"iscsiexe.dll","C:\Windows\SysWOW64\iscsiexe.dll","%SYSWOW64%\iscsiexe.dll","iscsicpl.exe","C:\Windows\System32\iscsicpl.exe","%SYSTEM32%\iscsicpl.exe","Search Order"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","certutil.exe","C:\Windows\System32\certutil.exe","%SYSTEM32%\certutil.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","cipher.exe","C:\Windows\System32\cipher.exe","%SYSTEM32%\cipher.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","dcdiag.exe","C:\Windows\System32\dcdiag.exe","%SYSTEM32%\dcdiag.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","dfsrdiag.exe","C:\Windows\System32\dfsrdiag.exe","%SYSTEM32%\dfsrdiag.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","dnscmd.exe","C:\Windows\System32\dnscmd.exe","%SYSTEM32%\dnscmd.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","dsacls.exe","C:\Windows\System32\dsacls.exe","%SYSTEM32%\dsacls.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","dsadd.exe","C:\Windows\System32\dsadd.exe","%SYSTEM32%\dsadd.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","dsdbutil.exe","C:\Windows\System32\dsdbutil.exe","%SYSTEM32%\dsdbutil.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","dsget.exe","C:\Windows\System32\dsget.exe","%SYSTEM32%\dsget.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","dsmgmt.exe","C:\Windows\System32\dsmgmt.exe","%SYSTEM32%\dsmgmt.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","dsquery.exe","C:\Windows\System32\dsquery.exe","%SYSTEM32%\dsquery.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","gpresult.exe","C:\Windows\System32\gpresult.exe","%SYSTEM32%\gpresult.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","licmgr.exe","C:\Windows\System32\licmgr.exe","%SYSTEM32%\licmgr.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","netdom.exe","C:\Windows\System32\netdom.exe","%SYSTEM32%\netdom.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","nltest.exe","C:\Windows\System32\nltest.exe","%SYSTEM32%\nltest.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","ntdsutil.exe","C:\Windows\System32\ntdsutil.exe","%SYSTEM32%\ntdsutil.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","rendom.exe","C:\Windows\System32\rendom.exe","%SYSTEM32%\rendom.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","repadmin.exe","C:\Windows\System32\repadmin.exe","%SYSTEM32%\repadmin.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","setspn.exe","C:\Windows\System32\setspn.exe","%SYSTEM32%\setspn.exe","Sideloading"
"ntdsapi.dll","C:\Windows\System32\ntdsapi.dll","%SYSTEM32%\ntdsapi.dll","w32tm.exe","C:\Windows\System32\w32tm.exe","%SYSTEM32%\w32tm.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","certutil.exe","C:\Windows\System32\certutil.exe","%SYSTEM32%\certutil.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","cipher.exe","C:\Windows\System32\cipher.exe","%SYSTEM32%\cipher.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","dcdiag.exe","C:\Windows\System32\dcdiag.exe","%SYSTEM32%\dcdiag.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","dfsrdiag.exe","C:\Windows\System32\dfsrdiag.exe","%SYSTEM32%\dfsrdiag.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","dnscmd.exe","C:\Windows\System32\dnscmd.exe","%SYSTEM32%\dnscmd.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","dsacls.exe","C:\Windows\System32\dsacls.exe","%SYSTEM32%\dsacls.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","dsadd.exe","C:\Windows\System32\dsadd.exe","%SYSTEM32%\dsadd.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","dsdbutil.exe","C:\Windows\System32\dsdbutil.exe","%SYSTEM32%\dsdbutil.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","dsget.exe","C:\Windows\System32\dsget.exe","%SYSTEM32%\dsget.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","dsmgmt.exe","C:\Windows\System32\dsmgmt.exe","%SYSTEM32%\dsmgmt.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","dsquery.exe","C:\Windows\System32\dsquery.exe","%SYSTEM32%\dsquery.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","gpresult.exe","C:\Windows\System32\gpresult.exe","%SYSTEM32%\gpresult.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","licmgr.exe","C:\Windows\System32\licmgr.exe","%SYSTEM32%\licmgr.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","netdom.exe","C:\Windows\System32\netdom.exe","%SYSTEM32%\netdom.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","nltest.exe","C:\Windows\System32\nltest.exe","%SYSTEM32%\nltest.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","ntdsutil.exe","C:\Windows\System32\ntdsutil.exe","%SYSTEM32%\ntdsutil.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","rendom.exe","C:\Windows\System32\rendom.exe","%SYSTEM32%\rendom.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","repadmin.exe","C:\Windows\System32\repadmin.exe","%SYSTEM32%\repadmin.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","setspn.exe","C:\Windows\System32\setspn.exe","%SYSTEM32%\setspn.exe","Sideloading"
"ntdsapi.dll","C:\Windows\SysWOW64\ntdsapi.dll","%SYSWOW64%\ntdsapi.dll","w32tm.exe","C:\Windows\System32\w32tm.exe","%SYSTEM32%\w32tm.exe","Sideloading"
"cldapi.dll","C:\Windows\System32\cldapi.dll","%SYSTEM32%\cldapi.dll","compmgmtlauncher.exe","C:\Windows\System32\compmgmtlauncher.exe","%SYSTEM32%\compmgmtlauncher.exe","Sideloading"
"cldapi.dll","C:\Windows\System32\cldapi.dll","%SYSTEM32%\cldapi.dll","dpiscaling.exe","C:\Windows\System32\dpiscaling.exe","%SYSTEM32%\dpiscaling.exe","Sideloading"
"cldapi.dll","C:\Windows\System32\cldapi.dll","%SYSTEM32%\cldapi.dll","psr.exe","C:\Windows\System32\psr.exe","%SYSTEM32%\psr.exe","Sideloading"
"cldapi.dll","C:\Windows\System32\cldapi.dll","%SYSTEM32%\cldapi.dll","resmon.exe","C:\Windows\System32\resmon.exe","%SYSTEM32%\resmon.exe","Sideloading"
"cldapi.dll","C:\Windows\System32\cldapi.dll","%SYSTEM32%\cldapi.dll","sdclt.exe","C:\Windows\System32\sdclt.exe","%SYSTEM32%\sdclt.exe","Sideloading"
"cldapi.dll","C:\Windows\System32\cldapi.dll","%SYSTEM32%\cldapi.dll","slui.exe","C:\Windows\System32\slui.exe","%SYSTEM32%\slui.exe","Sideloading"
"cldapi.dll","C:\Windows\System32\cldapi.dll","%SYSTEM32%\cldapi.dll","workfolders.exe","C:\Windows\System32\workfolders.exe","%SYSTEM32%\workfolders.exe","Sideloading"
"cldapi.dll","C:\Windows\System32\cldapi.dll","%SYSTEM32%\cldapi.dll","write.exe","C:\Windows\System32\write.exe","%SYSTEM32%\write.exe","Sideloading"
"cldapi.dll","C:\Windows\SysWOW64\cldapi.dll","%SYSWOW64%\cldapi.dll","compmgmtlauncher.exe","C:\Windows\System32\compmgmtlauncher.exe","%SYSTEM32%\compmgmtlauncher.exe","Sideloading"
"cldapi.dll","C:\Windows\SysWOW64\cldapi.dll","%SYSWOW64%\cldapi.dll","dpiscaling.exe","C:\Windows\System32\dpiscaling.exe","%SYSTEM32%\dpiscaling.exe","Sideloading"
"cldapi.dll","C:\Windows\SysWOW64\cldapi.dll","%SYSWOW64%\cldapi.dll","psr.exe","C:\Windows\System32\psr.exe","%SYSTEM32%\psr.exe","Sideloading"
"cldapi.dll","C:\Windows\SysWOW64\cldapi.dll","%SYSWOW64%\cldapi.dll","resmon.exe","C:\Windows\System32\resmon.exe","%SYSTEM32%\resmon.exe","Sideloading"
"cldapi.dll","C:\Windows\SysWOW64\cldapi.dll","%SYSWOW64%\cldapi.dll","sdclt.exe","C:\Windows\System32\sdclt.exe","%SYSTEM32%\sdclt.exe","Sideloading"
"cldapi.dll","C:\Windows\SysWOW64\cldapi.dll","%SYSWOW64%\cldapi.dll","slui.exe","C:\Windows\System32\slui.exe","%SYSTEM32%\slui.exe","Sideloading"
"cldapi.dll","C:\Windows\SysWOW64\cldapi.dll","%SYSWOW64%\cldapi.dll","workfolders.exe","C:\Windows\System32\workfolders.exe","%SYSTEM32%\workfolders.exe","Sideloading"
"cldapi.dll","C:\Windows\SysWOW64\cldapi.dll","%SYSWOW64%\cldapi.dll","write.exe","C:\Windows\System32\write.exe","%SYSTEM32%\write.exe","Sideloading"
"efsadu.dll","C:\Windows\System32\efsadu.dll","%SYSTEM32%\efsadu.dll","efsui.exe","C:\Windows\System32\efsui.exe","%SYSTEM32%\efsui.exe","Sideloading"
"efsadu.dll","C:\Windows\System32\efsadu.dll","%SYSTEM32%\efsadu.dll","rekeywiz.exe","C:\Windows\System32\rekeywiz.exe","%SYSTEM32%\rekeywiz.exe","Sideloading"
"efsadu.dll","C:\Windows\SysWOW64\efsadu.dll","%SYSWOW64%\efsadu.dll","efsui.exe","C:\Windows\System32\efsui.exe","%SYSTEM32%\efsui.exe","Sideloading"
"efsadu.dll","C:\Windows\SysWOW64\efsadu.dll","%SYSWOW64%\efsadu.dll","rekeywiz.exe","C:\Windows\System32\rekeywiz.exe","%SYSTEM32%\rekeywiz.exe","Sideloading"
"msctf.dll","C:\Windows\System32\msctf.dll","%SYSTEM32%\msctf.dll","conhost.exe","C:\Windows\System32\conhost.exe","%SYSTEM32%\conhost.exe","Environment Variable"
"msctf.dll","C:\Windows\System32\msctf.dll","%SYSTEM32%\msctf.dll","filehistory.exe","C:\Windows\System32\filehistory.exe","%SYSTEM32%\filehistory.exe","Environment Variable"
"msctf.dll","C:\Windows\System32\msctf.dll","%SYSTEM32%\msctf.dll","mstsc.exe","C:\Windows\System32\mstsc.exe","%SYSTEM32%\mstsc.exe","Environment Variable"
"msctf.dll","C:\Windows\System32\msctf.dll","%SYSTEM32%\msctf.dll","wordpad.exe","C:\Windows\System32\wordpad.exe","%SYSTEM32%\wordpad.exe","Environment Variable"
"msctf.dll","C:\Windows\System32\msctf.dll","%SYSTEM32%\msctf.dll","msedge.exe","C:\Program Files\Microsoft\Edge\Application\msedge.exe","%PROGRAMFILES%\Microsoft\Edge\Application\msedge.exe","Environment Variable"
"msctf.dll","C:\Windows\System32\msctf.dll","%SYSTEM32%\msctf.dll","excel.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\excel.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\excel.exe","Environment Variable"
"msctf.dll","C:\Windows\System32\msctf.dll","%SYSTEM32%\msctf.dll","outlook.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\outlook.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\outlook.exe","Environment Variable"
"msctf.dll","C:\Windows\System32\msctf.dll","%SYSTEM32%\msctf.dll","powerpnt.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\powerpnt.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\powerpnt.exe","Environment Variable"
"msctf.dll","C:\Windows\System32\msctf.dll","%SYSTEM32%\msctf.dll","winword.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\winword.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\winword.exe","Environment Variable"
"msctf.dll","C:\Windows\System32\msctf.dll","%SYSTEM32%\msctf.dll","msedgewebview2.exe","C:\Program Files\Microsoft\EdgeWebView\Application\%VERSION%\msedgewebview2.exe","%PROGRAMFILES%\Microsoft\EdgeWebView\Application\%VERSION%\msedgewebview2.exe","Environment Variable"
"msctf.dll","C:\Windows\System32\msctf.dll","%SYSTEM32%\msctf.dll","mspub.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\mspub.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\mspub.exe","Environment Variable"
"msctf.dll","C:\Windows\SysWOW64\msctf.dll","%SYSWOW64%\msctf.dll","conhost.exe","C:\Windows\System32\conhost.exe","%SYSTEM32%\conhost.exe","Environment Variable"
"msctf.dll","C:\Windows\SysWOW64\msctf.dll","%SYSWOW64%\msctf.dll","filehistory.exe","C:\Windows\System32\filehistory.exe","%SYSTEM32%\filehistory.exe","Environment Variable"
"msctf.dll","C:\Windows\SysWOW64\msctf.dll","%SYSWOW64%\msctf.dll","mstsc.exe","C:\Windows\System32\mstsc.exe","%SYSTEM32%\mstsc.exe","Environment Variable"
"msctf.dll","C:\Windows\SysWOW64\msctf.dll","%SYSWOW64%\msctf.dll","wordpad.exe","C:\Windows\System32\wordpad.exe","%SYSTEM32%\wordpad.exe","Environment Variable"
"msctf.dll","C:\Windows\SysWOW64\msctf.dll","%SYSWOW64%\msctf.dll","msedge.exe","C:\Program Files\Microsoft\Edge\Application\msedge.exe","%PROGRAMFILES%\Microsoft\Edge\Application\msedge.exe","Environment Variable"
"msctf.dll","C:\Windows\SysWOW64\msctf.dll","%SYSWOW64%\msctf.dll","excel.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\excel.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\excel.exe","Environment Variable"
"msctf.dll","C:\Windows\SysWOW64\msctf.dll","%SYSWOW64%\msctf.dll","outlook.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\outlook.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\outlook.exe","Environment Variable"
"msctf.dll","C:\Windows\SysWOW64\msctf.dll","%SYSWOW64%\msctf.dll","powerpnt.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\powerpnt.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\powerpnt.exe","Environment Variable"
"msctf.dll","C:\Windows\SysWOW64\msctf.dll","%SYSWOW64%\msctf.dll","winword.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\winword.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\winword.exe","Environment Variable"
"msctf.dll","C:\Windows\SysWOW64\msctf.dll","%SYSWOW64%\msctf.dll","msedgewebview2.exe","C:\Program Files\Microsoft\EdgeWebView\Application\%VERSION%\msedgewebview2.exe","%PROGRAMFILES%\Microsoft\EdgeWebView\Application\%VERSION%\msedgewebview2.exe","Environment Variable"
"msctf.dll","C:\Windows\SysWOW64\msctf.dll","%SYSWOW64%\msctf.dll","mspub.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\mspub.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\mspub.exe","Environment Variable"
"osbaseln.dll","C:\Windows\System32\osbaseln.dll","%SYSTEM32%\osbaseln.dll","fondue.exe","C:\Windows\System32\fondue.exe","%SYSTEM32%\fondue.exe","Sideloading"
"osbaseln.dll","C:\Windows\System32\osbaseln.dll","%SYSTEM32%\osbaseln.dll","optionalfeatures.exe","C:\Windows\System32\optionalfeatures.exe","%SYSTEM32%\optionalfeatures.exe","Sideloading"
"osbaseln.dll","C:\Windows\SysWOW64\osbaseln.dll","%SYSWOW64%\osbaseln.dll","fondue.exe","C:\Windows\System32\fondue.exe","%SYSTEM32%\fondue.exe","Sideloading"
"osbaseln.dll","C:\Windows\SysWOW64\osbaseln.dll","%SYSWOW64%\osbaseln.dll","optionalfeatures.exe","C:\Windows\System32\optionalfeatures.exe","%SYSTEM32%\optionalfeatures.exe","Sideloading"
"d3dcompiler_47.dll","C:\Program Files\windows kits\10\bin\%VERSION%\x64\d3dcompiler_47.dll","%PROGRAMFILES%\windows kits\10\bin\%VERSION%\x64\d3dcompiler_47.dll","dwm.exe","C:\Windows\System32\dwm.exe","%SYSTEM32%\dwm.exe","Sideloading"
"d3dcompiler_47.dll","C:\Program Files\windows kits\10\bin\%VERSION%\x86\d3dcompiler_47.dll","%PROGRAMFILES%\windows kits\10\bin\%VERSION%\x86\d3dcompiler_47.dll","dwm.exe","C:\Windows\System32\dwm.exe","%SYSTEM32%\dwm.exe","Sideloading"
"d3dcompiler_47.dll","C:\Program Files\windows kits\10\redist\d3d\x64\d3dcompiler_47.dll","%PROGRAMFILES%\windows kits\10\redist\d3d\x64\d3dcompiler_47.dll","dwm.exe","C:\Windows\System32\dwm.exe","%SYSTEM32%\dwm.exe","Sideloading"
"d3dcompiler_47.dll","C:\Program Files\windows kits\10\redist\d3d\x86\d3dcompiler_47.dll","%PROGRAMFILES%\windows kits\10\redist\d3d\x86\d3dcompiler_47.dll","dwm.exe","C:\Windows\System32\dwm.exe","%SYSTEM32%\dwm.exe","Sideloading"
"d3dcompiler_47.dll","C:\Program Files\wireshark\d3dcompiler_47.dll","%PROGRAMFILES%\wireshark\d3dcompiler_47.dll","dwm.exe","C:\Windows\System32\dwm.exe","%SYSTEM32%\dwm.exe","Sideloading"
"d3dcompiler_47.dll","C:\Program Files\cisco systems\cisco jabber\d3dcompiler_47.dll","%PROGRAMFILES%\cisco systems\cisco jabber\d3dcompiler_47.dll","dwm.exe","C:\Windows\System32\dwm.exe","%SYSTEM32%\dwm.exe","Sideloading"
"d3dcompiler_47.dll","C:\Program Files\microsoft\edge\application\%VERSION%\d3dcompiler_47.dll","%PROGRAMFILES%\microsoft\edge\application\%VERSION%\d3dcompiler_47.dll","dwm.exe","C:\Windows\System32\dwm.exe","%SYSTEM32%\dwm.exe","Sideloading"
"d3dcompiler_47.dll","C:\Program Files\Google\Chrome\Application\%VERSION%\d3dcompiler_47.dll","%PROGRAMFILES%\Google\Chrome\Application\%VERSION%\d3dcompiler_47.dll","dwm.exe","C:\Windows\System32\dwm.exe","%SYSTEM32%\dwm.exe","Sideloading"
"d3dcompiler_47.dll","C:\Users\<User>\AppData\Local\microsoft\teams\stage\d3dcompiler_47.dll","%LOCALAPPDATA%\microsoft\teams\stage\d3dcompiler_47.dll","dwm.exe","C:\Windows\System32\dwm.exe","%SYSTEM32%\dwm.exe","Sideloading"
"d3dcompiler_47.dll","C:\Windows\System32\d3dcompiler_47.dll","%SYSTEM32%\d3dcompiler_47.dll","dwm.exe","C:\Windows\System32\dwm.exe","%SYSTEM32%\dwm.exe","Sideloading"
"d3dcompiler_47.dll","C:\Windows\SysWOW64\d3dcompiler_47.dll","%SYSWOW64%\d3dcompiler_47.dll","dwm.exe","C:\Windows\System32\dwm.exe","%SYSTEM32%\dwm.exe","Sideloading"
"proximitycommon.dll","C:\Windows\System32\proximitycommon.dll","%SYSTEM32%\proximitycommon.dll","proximityuxhost.exe","C:\Windows\System32\proximityuxhost.exe","%SYSTEM32%\proximityuxhost.exe","Sideloading"
"proximitycommon.dll","C:\Windows\SysWOW64\proximitycommon.dll","%SYSWOW64%\proximitycommon.dll","proximityuxhost.exe","C:\Windows\System32\proximityuxhost.exe","%SYSTEM32%\proximityuxhost.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","certutil.exe","C:\Windows\System32\certutil.exe","%SYSTEM32%\certutil.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","change.exe","C:\Windows\System32\change.exe","%SYSTEM32%\change.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","chglogon.exe","C:\Windows\System32\chglogon.exe","%SYSTEM32%\chglogon.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","chgport.exe","C:\Windows\System32\chgport.exe","%SYSTEM32%\chgport.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","csvde.exe","C:\Windows\System32\csvde.exe","%SYSTEM32%\csvde.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","devicecensus.exe","C:\Windows\System32\devicecensus.exe","%SYSTEM32%\devicecensus.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","djoin.exe","C:\Windows\System32\djoin.exe","%SYSTEM32%\djoin.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","dsacls.exe","C:\Windows\System32\dsacls.exe","%SYSTEM32%\dsacls.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","dsmgmt.exe","C:\Windows\System32\dsmgmt.exe","%SYSTEM32%\dsmgmt.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","dsregcmd.exe","C:\Windows\System32\dsregcmd.exe","%SYSTEM32%\dsregcmd.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","efsui.exe","C:\Windows\System32\efsui.exe","%SYSTEM32%\efsui.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","gpfixup.exe","C:\Windows\System32\gpfixup.exe","%SYSTEM32%\gpfixup.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","gpresult.exe","C:\Windows\System32\gpresult.exe","%SYSTEM32%\gpresult.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","klist.exe","C:\Windows\System32\klist.exe","%SYSTEM32%\klist.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","ksetup.exe","C:\Windows\System32\ksetup.exe","%SYSTEM32%\ksetup.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","ldifde.exe","C:\Windows\System32\ldifde.exe","%SYSTEM32%\ldifde.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","net1.exe","C:\Windows\System32\net1.exe","%SYSTEM32%\net1.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","nltest.exe","C:\Windows\System32\nltest.exe","%SYSTEM32%\nltest.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","netdom.exe","C:\Windows\System32\netdom.exe","%SYSTEM32%\netdom.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","ntdsutil.exe","C:\Windows\System32\ntdsutil.exe","%SYSTEM32%\ntdsutil.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","query.exe","C:\Windows\System32\query.exe","%SYSTEM32%\query.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","quser.exe","C:\Windows\System32\quser.exe","%SYSTEM32%\quser.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","qwinsta.exe","C:\Windows\System32\qwinsta.exe","%SYSTEM32%\qwinsta.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","redircmp.exe","C:\Windows\System32\redircmp.exe","%SYSTEM32%\redircmp.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","redirusr.exe","C:\Windows\System32\redirusr.exe","%SYSTEM32%\redirusr.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","rekeywiz.exe","C:\Windows\System32\rekeywiz.exe","%SYSTEM32%\rekeywiz.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","rendom.exe","C:\Windows\System32\rendom.exe","%SYSTEM32%\rendom.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","repadmin.exe","C:\Windows\System32\repadmin.exe","%SYSTEM32%\repadmin.exe","Sideloading"
"logoncli.dll","C:\Windows\System32\logoncli.dll","%SYSTEM32%\logoncli.dll","reset.exe","C:\Windows\System32\reset.exe","%SYSTEM32%\reset.exe","Sideloading"
